state_0,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8,state_9,state_10,state_11,state_12,state_13,state_14,state_15,state_16,state_17,state_18,state_19,state_20,state_21,state_22,state_23,state_24,state_25,state_26,action_0,action_1,action_2,action_3,action_4,action_5,action_6,reward
0.55884826,0.42607114,-0.08520414,0.18293263,0.56156844,-0.06974737,0.025721679,0.025368392,0.3,1.4921344e-11,0.019892246,1.0,-4.943895e-12,0.0,0.0009839234,-0.00016356829,0.00036509932,-0.00017447717,-6.9419155e-05,0.006792171,0.0015232975,0.025368392,0.3,1.4921344e-11,0.019892246,1.0,-4.943895e-12,2.5060353,-11.549427,-10.939697,17.86843,-38.337715,64.006516,-25.837994,-6315.992
0.5588527,0.42607027,-0.085195266,0.18291925,0.56159234,-0.06975336,0.025717169,0.025364315,0.3,1.4921345e-11,0.019892246,1.0,-4.943895e-12,0.0,0.000440336,-8.54298e-05,0.0008872053,-0.0013384873,0.0023915418,-0.0005988418,-0.00045082945,0.025364315,0.3,1.4921345e-11,0.019892246,1.0,-4.943895e-12,2.505924,-11.549526,-10.939257,17.868435,-38.337784,64.00644,-25.838085,-6315.9805
0.5588491,0.4260679,-0.085194,0.18293458,0.56163704,-0.06985525,0.025711527,0.02535804,0.3,1.4921347e-11,0.019892246,1.0,-4.943895e-12,0.0,-0.00036231917,-0.00023957115,0.00012638015,0.0015339828,0.0044721183,-0.010189739,-0.0005643269,0.02535804,0.3,1.4921347e-11,0.019892246,1.0,-4.943895e-12,2.5059714,-11.549477,-10.939467,17.868439,-38.33775,64.006485,-25.838047,-6315.9873
0.55885214,0.42606616,-0.08518621,0.1829353,0.5616587,-0.06984377,0.0256897,0.025337875,0.3,1.4921349e-11,0.019892246,1.0,-4.943895e-12,0.0,0.00030493666,-0.00017333524,0.00077827205,7.1478484e-05,0.0021606914,0.0011482704,-0.0021825875,0.025337875,0.3,1.4921349e-11,0.019892246,1.0,-4.943895e-12,2.5060096,-11.549443,-10.939626,17.86844,-38.337723,64.0065,-25.838013,-6315.992
0.5588608,0.42606303,-0.08518467,0.182915,0.5616332,-0.069725215,0.025719838,0.025365248,0.3,1.492135e-11,0.019892246,1.0,-4.943895e-12,0.0,0.0008588582,-0.0003137075,0.00015490805,-0.0020290357,-0.002542618,0.011855453,0.0030137852,0.025365248,0.3,1.492135e-11,0.019892246,1.0,-4.943895e-12,2.5059562,-11.549492,-10.939402,17.868435,-38.33776,64.00647,-25.838055,-6315.9844
0.5588637,0.42606193,-0.08517967,0.18289539,0.56162643,-0.0696724,0.025718054,0.025362434,0.3,1.4921352e-11,0.019892246,1.0,-4.943895e-12,0.0,0.00029576645,-0.00011019614,0.0004999688,-0.001961971,-0.0006849684,0.0052817883,-0.00017853855,0.025362434,0.3,1.4921352e-11,0.019892246,1.0,-4.943895e-12,2.5058908,-11.549558,-10.939127,17.868446,-38.337822,64.006424,-25.83811,-6315.9785
0.55886054,0.42605948,-0.08517724,0.18288398,0.56166583,-0.06972505,0.025715796,0.025360458,0.3,1.4921354e-11,0.019892246,1.0,-4.943895e-12,0.0,-0.0003119487,-0.0002457711,0.00024277759,-0.0011403369,0.0039441213,-0.0052655134,-0.00022577273,0.025360458,0.3,1.4921354e-11,0.019892246,1.0,-4.943895e-12,2.5059319,-11.549516,-10.939303,17.868446,-38.337784,64.00645,-25.838078,-6315.983
0.5588689,0.42605776,-0.08518101,0.1828812,0.561651,-0.06953128,0.025686707,0.025333501,0.3,1.4921356e-11,0.019892246,1.0,-4.943895e-12,0.0,0.0008356242,-0.00017253066,-0.00037729676,-0.00027779082,-0.001484684,0.019378494,-0.0029090492,0.025333501,0.3,1.4921356e-11,0.019892246,1.0,-4.943895e-12,2.5059724,-11.549481,-10.939441,17.868431,-38.33776,64.00647,-25.838043,-6315.9873
0.5588759,0.426054,-0.08518568,0.18288963,0.5616623,-0.06953853,0.025697013,0.025344532,0.3,1.4921356e-11,0.019892246,1.0,-4.943895e-12,0.0,0.0006961208,-0.00037165717,-0.00046685137,0.0008424934,0.0011302088,-0.0007265806,0.0010308122,0.025344532,0.3,1.4921356e-11,0.019892246,1.0,-4.943895e-12,2.5058517,-11.5496,-10.938925,17.868422,-38.337852,64.00639,-25.838139,-6315.9746
0.5588713,0.42605364,-0.0851841,0.18289718,0.56168824,-0.06941723,0.025711155,0.025359549,0.3,1.492136e-11,0.019892246,1.0,-4.943895e-12,0.0,-0.00045927922,-3.6889774e-05,0.00015784276,0.0007548928,0.0025968337,0.012129898,0.0014141432,0.025359549,0.3,1.492136e-11,0.019892246,1.0,-4.943895e-12,2.5059304,-11.549527,-10.939251,17.868427,-38.337795,64.00644,-25.838078,-6315.9814
0.5588553,0.42605516,-0.085189335,0.18294981,0.5617759,-0.069674686,0.025710026,0.025358515,0.3,1.492136e-11,0.019892246,1.0,-4.943895e-12,0.0,-0.001596878,0.0001521947,-0.0005232116,0.0052632727,0.008766939,-0.0257454,-0.00011269294,0.025358515,0.3,1.492136e-11,0.019892246,1.0,-4.943895e-12,2.5058346,-11.549616,-10.938843,17.86842,-38.33787,64.00637,-25.838146,-6315.97
0.5588542,0.42605603,-0.085186586,0.18295412,0.5618288,-0.06976144,0.025697188,0.025346395,0.3,1.492136e-11,0.019892246,1.0,-4.943895e-12,0.0,-0.00010736537,8.636334e-05,0.00027519558,0.000430169,0.00528715,-0.008674496,-0.0012839264,0.025346395,0.3,1.492136e-11,0.019892246,1.0,-4.943895e-12,2.5060186,-11.549436,-10.939687,17.86848,-38.337723,64.0065,-25.838015,-6315.994
0.5588656,0.42605534,-0.08518617,0.18293345,0.5617871,-0.06960225,0.025700854,0.025344795,0.3,1.4921363e-11,0.019892246,1.0,-4.943895e-12,0.0,0.0011348922,-6.7227134e-05,4.175777e-05,-0.0020672525,-0.0041655875,0.015918043,0.00036652765,0.025344795,0.3,1.4921363e-11,0.019892246,1.0,-4.943895e-12,2.5059543,-11.549498,-10.9394045,17.868465,-38.33777,64.006454,-25.838058,-6315.987
0.55887187,0.42605415,-0.08518654,0.18292524,0.5617683,-0.06949103,0.025710769,0.025354793,0.3,1.4921363e-11,0.019892246,1.0,-4.943895e-12,0.0,0.0006293805,-0.000120612385,-3.7859747e-05,-0.00082036376,-0.0018845989,0.011122535,0.0009916091,0.025354793,0.3,1.4921363e-11,0.019892246,1.0,-4.943895e-12,2.505846,-11.549599,-10.938952,17.868458,-38.33784,64.00638,-25.83815,-6315.9736
0.5588623,0.42605543,-0.085188076,0.1829524,0.5618406,-0.069689974,0.02570117,0.025344603,0.3,1.4921366e-11,0.019892246,1.0,-4.943895e-12,0.0,-0.0009552465,0.00012639999,-0.0001535135,0.002715157,0.007233817,-0.019894406,-0.00095993635,0.025344603,0.3,1.4921366e-11,0.019892246,1.0,-4.943895e-12,2.5058486,-11.549597,-10.938957,17.868458,-38.33785,64.00639,-25.838144,-6315.9756
0.5588204,0.4260548,-0.085192904,0.18306696,0.562026,-0.07037504,0.025679301,0.025321428,0.3,1.4921366e-11,0.019892246,1.0,-4.943895e-12,0.0,-0.004193566,-6.0737417e-05,-0.00048196458,0.011458421,0.018537555,-0.06850684,-0.002187076,0.025321428,0.3,1.4921366e-11,0.019892246,1.0,-4.943895e-12,2.5059834,-11.549475,-10.939524,17.868464,-38.337746,64.006485,-25.838032,-6315.991
0.55884093,0.42605254,-0.08519001,0.18305013,0.5619941,-0.07017174,0.025683384,0.025323536,0.3,1.492137e-11,0.019892246,1.0,-4.943895e-12,0.0,0.00205595,-0.00022801437,0.0002883792,-0.0016859857,-0.0031927885,0.020329526,0.00040837907,0.025323536,0.3,1.492137e-11,0.019892246,1.0,-4.943895e-12,2.5062232,-11.549275,-10.940407,17.868431,-38.337624,64.00658,-25.837791,-6316.01
0.55884886,0.42605168,-0.08519073,0.1830003,0.5620196,-0.07019651,0.025698856,0.02534003,0.3,1.4921371e-11,0.019892246,1.0,-4.943895e-12,0.0,0.00078992924,-8.570226e-05,-7.104057e-05,-0.004983344,0.0025511403,-0.0024763932,0.0015472382,0.02534003,0.3,1.4921371e-11,0.019892246,1.0,-4.943895e-12,2.5057898,-11.54966,-10.938662,17.868427,-38.337902,64.00635,-25.838186,-6315.968
0.55886745,0.42604733,-0.085204124,0.18300262,0.5619801,-0.069906406,0.025731172,0.025377115,0.3,1.4921371e-11,0.019892246,1.0,-4.943895e-12,0.0,0.0018577217,-0.00043535282,-0.0013400294,0.0002347941,-0.0039471677,0.02900996,0.0032317555,0.025377115,0.3,1.4921371e-11,0.019892246,1.0,-4.943895e-12,2.5059166,-11.549547,-10.939194,17.868444,-38.33781,64.006424,-25.838087,-6315.9795
0.55887365,0.4260472,-0.0852105,0.1829914,0.5619606,-0.06985559,0.025726717,0.02537134,0.3,1.4921373e-11,0.019892246,1.0,-4.943895e-12,0.0,0.00062055327,-1.0905525e-05,-0.00063753163,-0.001123293,-0.0019526207,0.005081184,-0.00044582086,0.02537134,0.3,1.4921373e-11,0.019892246,1.0,-4.943895e-12,2.5057094,-11.549738,-10.938317,17.86842,-38.337967,64.00629,-25.838247,-6315.9575
0.55887604,0.4260499,-0.08520528,0.18302605,0.56200504,-0.07000157,0.025715701,0.025360411,0.3,1.4921375e-11,0.019892246,1.0,-4.943895e-12,0.0,0.00024099788,0.00026460344,0.0005217063,0.0034647346,0.0044452297,-0.014597787,-0.0011013832,0.025360411,0.3,1.4921375e-11,0.019892246,1.0,-4.943895e-12,2.505877,-11.549574,-10.939058,17.868448,-38.33783,64.00641,-25.83812,-6315.977
0.55887675,0.4260512,-0.085205,0.1830186,0.56199914,-0.0699587,0.025687028,0.025331568,0.3,1.4921377e-11,0.019892246,1.0,-4.943895e-12,0.0,6.6107605e-05,0.00013505048,2.768038e-05,-0.0007448145,-0.00058845384,0.004287407,-0.002867352,0.025331568,0.3,1.4921377e-11,0.019892246,1.0,-4.943895e-12,2.5059257,-11.549529,-10.939268,17.868458,-38.3378,64.00644,-25.838085,-6315.984
0.5588743,0.42605168,-0.08519955,0.18300578,0.5620161,-0.06975487,0.025684651,0.025327154,0.3,1.492138e-11,0.019892246,1.0,-4.943895e-12,0.0,-0.000244351,4.3258682e-05,0.00054571294,-0.0012811478,0.0016935903,0.02038318,-0.00023767934,0.025327154,0.3,1.492138e-11,0.019892246,1.0,-4.943895e-12,2.5058742,-11.54958,-10.9390545,17.86846,-38.33783,64.0064,-25.838123,-6315.9785
0.55886555,0.4260542,-0.08519634,0.18301302,0.5620861,-0.069993906,0.025690336,0.025334582,0.3,1.492138e-11,0.019892246,1.0,-4.943895e-12,0.0,-0.0008722438,0.00025831565,0.00032126202,0.0007242098,0.0069985623,-0.023903579,0.0005685557,0.025334582,0.3,1.492138e-11,0.019892246,1.0,-4.943895e-12,2.5057464,-11.549707,-10.938454,17.868423,-38.337944,64.0063,-25.838213,-6315.9624
0.558869,0.42605123,-0.08519994,0.18300015,0.5621226,-0.07001665,0.025706451,0.025349082,0.3,1.4921382e-11,0.019892246,1.0,-4.943895e-12,0.0,0.00033808383,-0.0002973047,-0.00036018502,-0.0012879943,0.003651414,-0.00227506,0.0016115608,0.025349082,0.3,1.4921382e-11,0.019892246,1.0,-4.943895e-12,2.5059772,-11.549494,-10.939436,17.868443,-38.33777,64.006454,-25.838028,-6315.986
0.55887175,0.42605236,-0.08520024,0.18298438,0.5621389,-0.07005173,0.025728364,0.02537009,0.3,1.4921384e-11,0.019892246,1.0,-4.943895e-12,0.0,0.00027940364,0.00011154759,-3.0418596e-05,-0.001575137,0.001632442,-0.0035070768,0.0021911333,0.02537009,0.3,1.4921384e-11,0.019892246,1.0,-4.943895e-12,2.505855,-11.549601,-10.938934,17.868439,-38.33786,64.00638,-25.838135,-6315.9727
0.55885565,0.42605448,-0.085190415,0.18302557,0.5622693,-0.07038339,0.025736583,0.025382206,0.3,1.4921385e-11,0.019892246,1.0,-4.943895e-12,0.0,-0.0016074092,0.00021062823,0.0009828173,0.0041171657,0.013035847,-0.033166848,0.0008219518,0.025382206,0.3,1.4921385e-11,0.019892246,1.0,-4.943895e-12,2.5058675,-11.549591,-10.938993,17.868435,-38.337852,64.00641,-25.838123,-6315.976
0.5588592,0.4260521,-0.08519377,0.18302831,0.5623044,-0.070419475,0.025695514,0.025340687,0.3,1.4921387e-11,0.019892246,1.0,-4.943895e-12,0.0,0.00035593298,-0.00023893751,-0.00033536664,0.00027422886,0.003509026,-0.0036084764,-0.0041068234,0.025340687,0.3,1.4921387e-11,0.019892246,1.0,-4.943895e-12,2.5059557,-11.549509,-10.939377,17.868454,-38.337788,64.00647,-25.838057,-6315.9883
0.5588591,0.4260522,-0.08519432,0.18301141,0.5623379,-0.070544526,0.025692664,0.025333716,0.3,1.4921389e-11,0.019892246,1.0,-4.943895e-12,0.0,-9.355572e-06,1.4910547e-05,-5.5167642e-05,-0.0016888316,0.0033517287,-0.012504362,-0.00028503116,0.025333716,0.3,1.4921389e-11,0.019892246,1.0,-4.943895e-12,2.5058832,-11.549584,-10.9390335,17.868431,-38.337845,64.00641,-25.838112,-6315.979
0.5588591,0.4260534,-0.085190356,0.1830076,0.56234276,-0.070518896,0.025703955,0.025345884,0.3,1.4921387e-11,0.019892246,1.0,-4.943895e-12,0.0,-6.6298526e-07,0.00011577672,0.00039635086,-0.0003820606,0.00048701733,0.0025628181,0.0011290386,0.025345884,0.3,1.4921387e-11,0.019892246,1.0,-4.943895e-12,2.5059204,-11.54954,-10.939228,17.868454,-38.337807,64.00644,-25.838089,-6315.983
0.5588509,0.42605406,-0.0851837,0.18301776,0.56241304,-0.070687726,0.025703933,0.025346465,0.3,1.492139e-11,0.019892246,1.0,-4.943895e-12,0.0,-0.00082214567,6.761668e-05,0.00066510175,0.001015936,0.007029344,-0.016883578,-2.3079338e-06,0.025346465,0.3,1.492139e-11,0.019892246,1.0,-4.943895e-12,2.5058086,-11.549635,-10.938791,17.868454,-38.337883,64.00638,-25.838184,-6315.974
0.558854,0.4260558,-0.085180275,0.18302086,0.56242263,-0.070687234,0.02570538,0.025347732,0.3,1.4921392e-11,0.019892246,1.0,-4.943895e-12,0.0,0.00030735467,0.00017227721,0.0003430073,0.00030935014,0.00096388045,5.0075818e-05,0.00014487025,0.025347732,0.3,1.4921392e-11,0.019892246,1.0,-4.943895e-12,2.5058887,-11.549561,-10.9391365,17.86846,-38.337822,64.006424,-25.838112,-6315.981
0.55885905,0.42605528,-0.085175134,0.18300937,0.56240666,-0.07060538,0.025701549,0.02534391,0.3,1.4921394e-11,0.019892246,1.0,-4.943895e-12,0.0,0.00051146303,-5.0972452e-05,0.0005142605,-0.0011485205,-0.0015997163,0.008185022,-0.00038326927,0.02534391,0.3,1.4921394e-11,0.019892246,1.0,-4.943895e-12,2.5058134,-11.549637,-10.938801,17.868448,-38.337883,64.00638,-25.838171,-6315.9736
0.5588643,0.4260545,-0.085168846,0.18299583,0.5624142,-0.07054453,0.025706638,0.025349021,0.3,1.4921396e-11,0.019892246,1.0,-4.943895e-12,0.0,0.0005213672,-7.840829e-05,0.00062876195,-0.0013534001,0.0007526004,0.006084524,0.0005089104,0.025349021,0.3,1.4921396e-11,0.019892246,1.0,-4.943895e-12,2.5057826,-11.5496645,-10.938665,17.868443,-38.337906,64.006355,-25.8382,-6315.9697
0.55886453,0.42605263,-0.08517219,0.18299618,0.56242096,-0.070545584,0.025712905,0.025356706,0.3,1.4921397e-11,0.019892246,1.0,-4.943895e-12,0.0,1.9608342e-05,-0.00018761019,-0.00033439478,3.531626e-05,0.0006769943,-0.00010522036,0.0006268664,0.025356706,0.3,1.4921397e-11,0.019892246,1.0,-4.943895e-12,2.5057697,-11.549671,-10.938595,17.86843,-38.33792,64.00634,-25.838203,-6315.9663
0.55885816,0.42605156,-0.085172534,0.1829957,0.5624236,-0.07053024,0.025715925,0.025358252,0.3,1.49214e-11,0.019892246,1.0,-4.943895e-12,0.0,-0.00063211843,-0.000109127424,-3.4362598e-05,-4.658237e-05,0.00025704503,0.0015342694,0.00030191004,0.025358252,0.3,1.49214e-11,0.019892246,1.0,-4.943895e-12,2.5058107,-11.549634,-10.938758,17.868435,-38.33789,64.00636,-25.838177,-6315.9707
0.558866,0.42605105,-0.085173406,0.18297836,0.5624033,-0.07041815,0.025727335,0.025366545,0.3,1.4921401e-11,0.019892246,1.0,-4.943895e-12,0.0,0.0007862351,-4.9464492e-05,-8.748233e-05,-0.0017358843,-0.0020191537,0.011209371,0.0011409099,0.025366545,0.3,1.4921401e-11,0.019892246,1.0,-4.943895e-12,2.505796,-11.549646,-10.938725,17.86844,-38.3379,64.00636,-25.838188,-6315.9707
0.558868,0.42605013,-0.08517607,0.18295516,0.5624001,-0.07039513,0.025703017,0.025342695,0.3,1.4921403e-11,0.019892246,1.0,-4.943895e-12,0.0,0.0001978906,-9.070284e-05,-0.0002662044,-0.0023201574,-0.0003230028,0.0023021153,-0.002431757,0.025342695,0.3,1.4921403e-11,0.019892246,1.0,-4.943895e-12,2.5057445,-11.549698,-10.938484,17.868423,-38.337944,64.00633,-25.83823,-6315.966
0.5588677,0.4260496,-0.08517533,0.18295828,0.5624163,-0.070365384,0.02569786,0.025341809,0.3,1.4921404e-11,0.019892246,1.0,-4.943895e-12,0.0,-3.3599907e-05,-5.19733e-05,7.39775e-05,0.00031110173,0.0016176525,0.0029744823,-0.00051550916,0.025341809,0.3,1.4921404e-11,0.019892246,1.0,-4.943895e-12,2.505817,-11.549629,-10.938806,17.86844,-38.337887,64.00638,-25.838165,-6315.9736
0.55886054,0.4260518,-0.08516946,0.18296477,0.5624654,-0.070474625,0.02569786,0.025339723,0.3,1.4921406e-11,0.019892246,1.0,-4.943895e-12,0.0,-0.0007142861,0.00021961008,0.00058700127,0.0006509314,0.0049127145,-0.0109246755,6.519258e-09,0.025339723,0.3,1.4921406e-11,0.019892246,1.0,-4.943895e-12,2.5057647,-11.549673,-10.938596,17.868439,-38.33792,64.00635,-25.838211,-6315.9688
0.5588658,0.42605272,-0.085171565,0.18297894,0.5624677,-0.07048127,0.02572268,0.025363516,0.3,1.4921408e-11,0.019892246,1.0,-4.943895e-12,0.0,0.00051984,9.127983e-05,-0.0002103849,0.0014168512,0.0002273136,-0.00066427607,0.0024819472,0.025363516,0.3,1.4921408e-11,0.019892246,1.0,-4.943895e-12,2.5058193,-11.549622,-10.938843,17.868446,-38.33788,64.00639,-25.838165,-6315.974
0.5588624,0.4260554,-0.085162416,0.18297806,0.56248486,-0.07050125,0.025724014,0.025367022,0.3,1.4921408e-11,0.019892246,1.0,-4.943895e-12,0.0,-0.0003306038,0.00026698958,0.00091469695,-8.795294e-05,0.0017102773,-0.0019981158,0.00013332156,0.025367022,0.3,1.4921408e-11,0.019892246,1.0,-4.943895e-12,2.5057564,-11.549683,-10.938573,17.868446,-38.33792,64.00634,-25.838213,-6315.9663
0.5588621,0.42605418,-0.08515337,0.1829455,0.5624712,-0.07037869,0.025722042,0.025362829,0.3,1.4921411e-11,0.019892246,1.0,-4.943895e-12,0.0,-3.4693396e-05,-0.00011917633,0.0009049606,-0.0032566497,-0.0013613822,0.012256479,-0.00019733899,0.025362829,0.3,1.4921411e-11,0.019892246,1.0,-4.943895e-12,2.5057683,-11.549668,-10.938621,17.868444,-38.33792,64.00635,-25.838203,-6315.968
0.5588629,0.42605442,-0.085155554,0.18293732,0.56248724,-0.07041424,0.025715828,0.025358068,0.3,1.4921411e-11,0.019892246,1.0,-4.943895e-12,0.0,8.9067355e-05,2.1589298e-05,-0.00021875025,-0.0008163578,0.0016024075,-0.0035551824,-0.00062112475,0.025358068,0.3,1.4921411e-11,0.019892246,1.0,-4.943895e-12,2.505711,-11.549724,-10.938372,17.868431,-38.33796,64.00632,-25.838251,-6315.962
0.55886316,0.42605293,-0.08515929,0.18295991,0.56249905,-0.07042982,0.025722204,0.025365671,0.3,1.4921415e-11,0.019892246,1.0,-4.943895e-12,0.0,2.0827909e-05,-0.00014733645,-0.00037349045,0.002256342,0.0011745628,-0.0015574697,0.00063750637,0.025365671,0.3,1.4921415e-11,0.019892246,1.0,-4.943895e-12,2.5057883,-11.549656,-10.938655,17.868422,-38.337914,64.006355,-25.838186,-6315.968
0.5588662,0.42605326,-0.085162625,0.18296793,0.5625073,-0.070421144,0.025696658,0.025341302,0.3,1.4921415e-11,0.019892246,1.0,-4.943895e-12,0.0,0.0003000361,2.9918381e-05,-0.00033337472,0.00080172246,0.0008303706,0.0008671876,-0.0025546756,0.025341302,0.3,1.4921415e-11,0.019892246,1.0,-4.943895e-12,2.505744,-11.549696,-10.93849,17.868427,-38.337944,64.00633,-25.838224,-6315.9653
0.55885816,0.42605412,-0.08515818,0.18296567,0.56255543,-0.07055256,0.025699632,0.025343154,0.3,1.4921418e-11,0.019892246,1.0,-4.943895e-12,0.0,-0.0008002985,8.9158144e-05,0.0004451383,-0.00022512913,0.004813031,-0.0131415315,0.0002975008,0.025343154,0.3,1.4921418e-11,0.019892246,1.0,-4.943895e-12,2.5057545,-11.54969,-10.938507,17.868416,-38.337944,64.00633,-25.838215,-6315.966
0.5588593,0.4260522,-0.08516477,0.182962,0.5625537,-0.07052831,0.025691591,0.025337126,0.3,1.4921418e-11,0.019892246,1.0,-4.943895e-12,0.0,0.00010982283,-0.00019236616,-0.0006603794,-0.00036581373,-0.0001703423,0.0024252115,-0.0008039352,0.025337126,0.3,1.4921418e-11,0.019892246,1.0,-4.943895e-12,2.505804,-11.549643,-10.938757,17.868444,-38.3379,64.00637,-25.838175,-6315.9727
0.5588676,0.4260493,-0.085161634,0.18297386,0.56253076,-0.07014385,0.025692835,0.025338585,0.3,1.492142e-11,0.019892246,1.0,-4.943895e-12,0.0,0.00082865864,-0.0002922369,0.00031439672,0.0011862107,-0.002297725,0.038445394,0.00012405548,0.025338585,0.3,1.492142e-11,0.019892246,1.0,-4.943895e-12,2.5057454,-11.549696,-10.938503,17.86843,-38.337944,64.00633,-25.838224,-6315.967
0.558863,0.42605075,-0.085161455,0.182951,0.5625265,-0.07015431,0.02571849,0.025362888,0.3,1.4921422e-11,0.019892246,1.0,-4.943895e-12,0.0,-0.00045952282,0.0001477028,1.7644154e-05,-0.0022869345,-0.00042523397,-0.0010461546,0.002565645,0.025362888,0.3,1.4921422e-11,0.019892246,1.0,-4.943895e-12,2.505504,-11.549929,-10.937404,17.86837,-38.338142,64.00615,-25.838398,-6315.9355
0.55885744,0.42605147,-0.085162215,0.18297279,0.5625625,-0.0701855,0.025734067,0.025382277,0.3,1.4921423e-11,0.019892246,1.0,-4.943895e-12,0.0,-0.00054994604,7.1583636e-05,-7.547192e-05,0.0021793481,0.0036056754,-0.0031184596,0.0015578461,0.025382277,0.3,1.4921423e-11,0.019892246,1.0,-4.943895e-12,2.5057428,-11.549697,-10.938507,17.868435,-38.337933,64.006325,-25.838219,-6315.964
0.5588467,0.42605388,-0.085163735,0.18297681,0.5626199,-0.07030356,0.025693063,0.025338996,0.3,1.4921425e-11,0.019892246,1.0,-4.943895e-12,0.0,-0.0010748499,0.00024231989,-0.00015193428,0.0004030962,0.005738396,-0.0118066585,-0.0041005607,0.025338996,0.3,1.4921425e-11,0.019892246,1.0,-4.943895e-12,2.505701,-11.549732,-10.938342,17.86844,-38.337975,64.00631,-25.838253,-6315.963
0.5588442,0.426054,-0.08516665,0.18298605,0.5626434,-0.07037674,0.025675949,0.025319517,0.3,1.4921425e-11,0.019892246,1.0,-4.943895e-12,0.0,-0.00025499752,9.957719e-06,-0.0002910862,0.00092350494,0.0023462586,-0.0073170364,-0.0017112885,0.025319517,0.3,1.4921425e-11,0.019892246,1.0,-4.943895e-12,2.505789,-11.54965,-10.9387,17.868439,-38.33791,64.00636,-25.838184,-6315.9727
0.5588449,0.42605323,-0.08515884,0.18296306,0.56266516,-0.07036772,0.025709508,0.025351547,0.3,1.4921425e-11,0.019892246,1.0,-4.943895e-12,0.0,7.654512e-05,-7.539442e-05,0.0007797913,-0.0023007414,0.0021774136,0.0009003298,0.003355732,0.025351547,0.3,1.4921425e-11,0.019892246,1.0,-4.943895e-12,2.5057569,-11.549684,-10.938541,17.868423,-38.337936,64.00633,-25.838211,-6315.967
0.5588387,0.42605346,-0.085164785,0.1829846,0.5627271,-0.07051453,0.025731241,0.025374986,0.3,1.4921427e-11,0.019892246,1.0,-4.943895e-12,0.0,-0.0006211324,2.3011726e-05,-0.0005948037,0.002155683,0.006194327,-0.014680116,0.00217347,0.025374986,0.3,1.4921427e-11,0.019892246,1.0,-4.943895e-12,2.5056796,-11.549757,-10.938211,17.868423,-38.337994,64.00629,-25.838274,-6315.957
0.5588465,0.4260554,-0.08515726,0.18297538,0.56272435,-0.070499495,0.025717113,0.025363002,0.3,1.4921429e-11,0.019892246,1.0,-4.943895e-12,0.0,0.0007724716,0.00019347794,0.00075301237,-0.00092302356,-0.0002783445,0.0015029903,-0.0014129265,0.025363002,0.3,1.4921429e-11,0.019892246,1.0,-4.943895e-12,2.5057418,-11.5497,-10.938483,17.868423,-38.337948,64.00634,-25.838219,-6315.966
0.55885404,0.4260546,-0.08515456,0.18296999,0.56268525,-0.07033548,0.025693016,0.02533707,0.3,1.4921432e-11,0.019892246,1.0,-4.943895e-12,0.0,0.0007603926,-8.2255065e-05,0.00026924151,-0.00053903845,-0.0039047876,0.01640181,-0.0024095671,0.02533707,0.3,1.4921432e-11,0.019892246,1.0,-4.943895e-12,2.5057015,-11.549742,-10.938292,17.868418,-38.337982,64.0063,-25.83826,-6315.962
0.5588498,0.4260528,-0.08515501,0.18294579,0.56270134,-0.07032211,0.025690576,0.025336124,0.3,1.4921432e-11,0.019892246,1.0,-4.943895e-12,0.0,-0.00041961766,-0.0001764542,-4.4126544e-05,-0.0024206452,0.0016020391,0.0013371555,-0.00024398882,0.025336124,0.3,1.4921432e-11,0.019892246,1.0,-4.943895e-12,2.5056257,-11.5498085,-10.938,17.868423,-38.338028,64.006256,-25.838324,-6315.954
0.55884916,0.4260534,-0.08514894,0.18294346,0.5627017,-0.07030367,0.02571654,0.025360772,0.3,1.4921434e-11,0.019892246,1.0,-4.943895e-12,0.0,-6.565184e-05,5.8811966e-05,0.000606796,-0.00023251309,3.7237885e-05,0.0018439316,0.0025963055,0.025360772,0.3,1.4921434e-11,0.019892246,1.0,-4.943895e-12,2.5056953,-11.549738,-10.938288,17.868423,-38.337982,64.0063,-25.838263,-6315.96
0.55884343,0.42605382,-0.08515611,0.1829617,0.5627432,-0.07038441,0.025713189,0.02535882,0.3,1.4921436e-11,0.019892246,1.0,-4.943895e-12,0.0,-0.00057299825,4.3419e-05,-0.0007166844,0.0018235736,0.0041488195,-0.008074071,-0.00033524298,0.02535882,0.3,1.4921436e-11,0.019892246,1.0,-4.943895e-12,2.5056562,-11.549776,-10.938142,17.86843,-38.338005,64.00628,-25.838295,-6315.9565
0.5588467,0.42605197,-0.08515023,0.18295574,0.56275356,-0.0700677,0.0257345,0.02537943,0.3,1.4921439e-11,0.019892246,1.0,-4.943895e-12,0.0,0.00032931962,-0.0001871066,0.00058820454,-0.00059461955,0.0010346634,0.03167075,0.00213117,0.02537943,0.3,1.4921439e-11,0.019892246,1.0,-4.943895e-12,2.5057116,-11.549728,-10.938357,17.868431,-38.337963,64.0063,-25.838245,-6315.9595
0.55883276,0.42605475,-0.085157305,0.1829732,0.56283194,-0.07034089,0.025715593,0.025360018,0.3,1.4921437e-11,0.019892246,1.0,-4.943895e-12,0.0,-0.0014046971,0.00027773983,-0.00070766115,0.0017466198,0.007838363,-0.027317625,-0.0018904173,0.025360018,0.3,1.4921437e-11,0.019892246,1.0,-4.943895e-12,2.5054615,-11.549967,-10.937245,17.868382,-38.338173,64.00612,-25.838432,-6315.9316
